lead_id,user_id,first_name,last_name,company,email,industry,company_size,source,stage,created_date,converted_date,loss_reason
led_01278,usr_0409,David,Hernandez,Martinez Labs,ylewis@love.biz,Logistics,1-10,referral,converted,2026-01-14,2026-02-04,
led_01279,,Sarah,Kennedy,Keith Ltd,christopherhobbs@foley-mills.org,Logistics,1-10,inbound,demo_booked,2025-09-18,,budget_constraint
led_01280,,Sabrina,Yang,"Owen, Williams and Sanchez",zachary63@anderson-berger.com,Marketing / AdTech,51-200,inbound,new,2025-11-11,,wrong_icp
led_01281,,Joshua,Mcclure,Freeman Group,butlernicholas@lee.info,Logistics,11-50,inbound,demo_booked,2025-09-11,,budget_constraint
led_01282,,Jonathan,Wheeler,"Hughes, Johns and Hunt",masonfernando@fletcher.info,Marketing / AdTech,11-50,cold_call,qualified,2025-08-01,,no_response
led_01283,usr_0380,Robert,Clark,Evans Solutions Group,pittsedward@cooper.info,SaaS / Software,51-200,inbound,converted,2025-12-04,2025-12-19,
led_01284,,Carmen,Smith,Smith-Griffith,christian83@ross.info,Education Tech,11-50,cold_email,qualified,2025-11-20,,chose_competitor
led_01285,,Fred,Griffith,"Stokes, Cabrera and Gray",diane86@lara.org,Education Tech,11-50,linkedin,demo_booked,2025-12-18,,chose_competitor
led_01286,,Michael,Jarvis,"Lopez, Solomon and Pena",davidcollins@walton-williams.net,Fintech,201-500,cold_email,demo_booked,2025-11-01,,budget_constraint
led_01287,,Sarah,Hughes,"Allen, Ibarra and Green",davidturner@baker.net,Logistics,500+,inbound,demo_booked,2025-03-18,,budget_constraint
led_01288,,Marco,Gregory,"Curry, Evans and Allen",saramarshall@yang.com,Education Tech,201-500,linkedin,qualified,2026-01-18,,budget_constraint
led_01289,,Eric,Johnson,Lawrence-Frank,coxlaura@sullivan-hudson.net,Healthcare Tech,51-200,linkedin,demo_booked,2025-08-26,,no_show
led_01290,,Amber,Smith,"Rodriguez, Taylor and Collins",tiffany53@ashley.info,Healthcare Tech,1-10,linkedin,qualified,2026-01-23,,no_response
led_01291,,Julie,Park,"Ramirez, Lopez and Mcguire",obrennan@gray.biz,Healthcare Tech,1-10,paid_ad,new,2025-08-11,,duplicate
led_01292,,Kevin,Young,Zimmerman-Watts,kathleenadams@lopez.com,Fintech,51-200,inbound,new,2025-07-06,,no_response
led_01293,usr_0360,Kimberly,Mitchell,Vaughn Ventures Group,reesesamantha@smith-roth.com,Fintech,51-200,cold_email,converted,2026-02-09,2026-03-09,
led_01294,,Morgan,Walker,"Hodge, Castro and Obrien",nicole64@moore.org,E-commerce,11-50,inbound,new,2025-10-26,,wrong_icp
led_01295,,Darren,Jordan,"Pineda, Turner and Cortez",wowen@baxter.org,Logistics,500+,inbound,qualified,2025-12-05,,no_response
led_01296,,Christina,Jones,Rose-Williams,teresapatterson@larsen.com,Marketing / AdTech,11-50,cold_email,demo_booked,2025-10-04,,not_ready
led_01297,,Jerry,Mcclure,Wallace-Rodgers,burnskendra@bell.com,Fintech,51-200,cold_email,qualified,2025-05-29,,chose_competitor
led_01298,,Jose,Curtis,Powers-Garza,elizabeth50@torres.com,Cybersecurity,11-50,cold_email,demo_booked,2025-09-01,,not_ready
led_01299,,Rachel,Ramirez,King Group,butlerlauren@andrade-daugherty.com,SaaS / Software,11-50,cold_email,new,2026-03-05,,no_response
led_01300,usr_0093,Kaitlyn,Hernandez,Villa-Romero,campbellkenneth@carpenter.info,HR Tech,51-200,cold_call,converted,2026-02-19,2026-03-14,
led_01301,,Kelsey,Ross,Patel-Douglas,coreymarshall@mills-barnes.biz,E-commerce,51-200,referral,qualified,2026-03-07,,wrong_icp
led_01302,,Catherine,Hendricks,"Smith, Kennedy and Wright",christina73@hicks.com,Healthcare Tech,11-50,linkedin,qualified,2025-06-13,,no_response
led_01303,,Stephanie,Barber,"Barnes, Sanders and Tucker",mary34@wilson.org,Fintech,1-10,cold_email,qualified,2025-12-07,,chose_competitor
led_01304,,Rebekah,Mcguire,"Burton, Richardson and Cortez",klinemary@kelly.com,E-commerce,201-500,cold_email,demo_booked,2025-07-11,,budget_constraint
led_01305,,Christopher,Fitzpatrick,Lopez-Hall,zjohnson@taylor-acevedo.org,E-commerce,201-500,linkedin,qualified,2025-09-11,,wrong_icp
led_01306,,Edward,Jenkins,Brooks LLC,kimberly63@miller.net,Logistics,11-50,cold_email,new,2025-12-30,,duplicate
led_01307,usr_0125,Robert,Boyd,Edwards Works,nicholas27@davis.com,Education Tech,11-50,paid_ad,converted,2025-04-30,2025-05-11,
led_01308,usr_0479,Joshua,Flores,Moore AI,wilsonchristian@vasquez.com,SaaS / Software,51-200,cold_email,converted,2026-03-15,2026-04-05,
led_01309,,Katherine,Hill,Sharp Group,mollysteele@anderson.com,Healthcare Tech,51-200,paid_ad,qualified,2026-01-21,,chose_competitor
led_01310,,Robert,Reed,Fernandez-Neal,ryanbryan@miller.com,Education Tech,11-50,linkedin,new,2025-12-24,,duplicate
led_01311,,Austin,Parsons,Mendoza Ltd,ogibbs@jones.info,Fintech,11-50,inbound,demo_booked,2026-03-24,,no_show
led_01312,,Christina,Meadows,Williams-Nelson,hcolon@kirk.net,HR Tech,51-200,cold_call,demo_booked,2026-03-30,,chose_competitor
led_01313,usr_0371,Danielle,Franco,Turner-Meyer,asilva@key.net,Healthcare Tech,51-200,cold_email,converted,2025-12-17,2026-01-07,
led_01314,,Kelli,Fritz,"Stevens, Anderson and Ware",katherine26@pope.biz,Marketing / AdTech,51-200,linkedin,new,2026-01-28,,no_response
led_01315,,Glen,Anderson,Alvarado Ltd,rwilson@jackson-jones.biz,SaaS / Software,11-50,inbound,demo_booked,2026-03-07,,chose_competitor
led_01316,usr_0051,Nicholas,Jarvis,Rivas-Kelley,juliawells@walton-larsen.com,Logistics,500+,paid_ad,converted,2025-10-04,2025-10-18,
led_01317,,Joseph,Williams,"White, Robinson and Smith",jacksonjames@simon.com,SaaS / Software,1-10,referral,new,2025-12-07,,duplicate
led_01318,,Vincent,Young,Munoz Ltd,lindseygarcia@miles-lopez.com,SaaS / Software,1-10,cold_email,demo_booked,2025-04-21,,not_ready
led_01319,,Laura,Chang,Johnson Group,shawn08@gonzalez-harvey.com,Logistics,11-50,cold_email,demo_booked,2026-02-03,,budget_constraint
led_01320,,Michael,Johnson,"Vaughn, Rodriguez and Chapman",shannon94@aguilar-hansen.com,SaaS / Software,1-10,cold_call,demo_booked,2025-07-25,,no_show
led_01321,,Pamela,Grant,Thompson-Hughes,qlarsen@salazar.com,Cybersecurity,51-200,cold_email,demo_booked,2025-08-25,,budget_constraint
led_01322,,Dylan,Walter,Taylor Inc,michael02@vasquez.com,Education Tech,11-50,paid_ad,qualified,2026-04-16,,chose_competitor
led_01323,,Kelsey,Daugherty,"Reyes, Chambers and Thomas",amy90@wallace.com,SaaS / Software,11-50,linkedin,demo_booked,2025-04-09,,no_show
led_01324,usr_0242,Victoria,Wilson,Taylor Solutions Ltd,iwhite@bernard.com,Education Tech,201-500,paid_ad,converted,2025-10-02,2025-10-15,
led_01325,,Randy,Murray,Conley-Myers,deborahramos@johnson-gonzalez.com,Education Tech,11-50,inbound,demo_booked,2025-03-18,,no_show
led_01326,,Christina,Vaughn,Paul Group,smithgregory@patterson.com,Real Estate Tech,201-500,cold_email,new,2025-11-05,,duplicate
led_01327,,John,Chavez,Martin-Mckinney,twest@jacobson.com,Real Estate Tech,1-10,inbound,qualified,2025-03-27,,budget_constraint
led_01328,usr_0374,Sara,Sims,Rios Analytics Group,jordan66@doyle-aguilar.org,E-commerce,11-50,inbound,converted,2026-03-20,2026-03-29,
led_01329,usr_0365,Melissa,Smith,Johnson Systems,nancygonzalez@wright.com,Logistics,51-200,inbound,converted,2026-02-11,2026-02-17,
led_01330,usr_0472,Bailey,Yang,Dunn Ltd,michael43@mccarty.com,Real Estate Tech,201-500,cold_email,converted,2025-05-02,2025-07-01,
led_01331,,Jody,Hardy,Robertson LLC,misty29@cooper.net,Marketing / AdTech,11-50,referral,qualified,2025-07-01,,budget_constraint
led_01332,,Victoria,Paul,Evans-Shepherd,ariana30@moore.net,Cybersecurity,201-500,inbound,new,2025-07-06,,no_response
led_01333,,Anthony,Acosta,Jordan-Perkins,mary74@henderson-taylor.info,Healthcare Tech,1-10,paid_ad,qualified,2026-03-09,,no_response
led_01334,usr_0115,James,Mason,Garcia Cloud Inc,amy50@hill-donaldson.info,Real Estate Tech,51-200,paid_ad,converted,2026-01-20,2026-01-23,
led_01335,,Diana,Payne,Stevens LLC,danieltorres@patel.org,SaaS / Software,201-500,linkedin,qualified,2026-02-08,,chose_competitor
led_01336,,Stephen,Moore,"Diaz, Thomas and Park",christina62@martinez-le.com,HR Tech,51-200,referral,qualified,2026-03-12,,no_response
led_01337,,Nathan,Hall,Patton Ltd,donovansamantha@butler-henderson.net,Marketing / AdTech,500+,cold_email,demo_booked,2026-01-01,,not_ready
led_01338,,Zachary,Rojas,"Hampton, Lopez and Yang",lonniegreen@hernandez-reeves.com,Logistics,51-200,linkedin,demo_booked,2025-07-16,,no_show
led_01339,,Michael,Martinez,"Bell, Burch and Roberts",rebecca32@conrad-martinez.com,Real Estate Tech,1-10,cold_email,qualified,2025-04-13,,no_response
led_01340,,Brenda,Brown,Jones PLC,katherineglover@dickerson-white.com,Cybersecurity,51-200,linkedin,qualified,2025-11-07,,wrong_icp
led_01341,,Jeremy,Anderson,Bell Inc,usmith@mcknight-steele.net,SaaS / Software,11-50,cold_email,qualified,2026-02-14,,budget_constraint
led_01342,,Samantha,Logan,"Jacobson, Ramos and Wu",danielbarnes@mcmillan.net,E-commerce,51-200,cold_call,demo_booked,2025-05-17,,chose_competitor
led_01343,,Lisa,Winters,Cobb-Rodriguez,qmanning@hubbard.com,Healthcare Tech,11-50,cold_call,demo_booked,2026-01-18,,no_show
led_01344,,Alex,Thomas,Gonzales PLC,turnerjoseph@thomas-williams.info,Fintech,51-200,cold_email,qualified,2025-08-03,,no_response
led_01345,,Luis,Guzman,"Turner, Bautista and Dean",philipdawson@hogan.org,Healthcare Tech,11-50,referral,demo_booked,2025-09-16,,not_ready
led_01346,usr_0131,Paul,Dillon,Davis HQ,nicholaschavez@wood.com,Logistics,1-10,linkedin,converted,2025-12-04,2026-01-18,
led_01347,,Cheyenne,Davis,"Smith, Bowen and Ramirez",alicia70@martin.com,Education Tech,11-50,inbound,demo_booked,2025-07-14,,not_ready
led_01348,,Catherine,Huffman,"Dawson, Mahoney and Cooper",rachel55@adkins.com,Real Estate Tech,11-50,cold_call,demo_booked,2026-04-19,,budget_constraint
led_01349,,Damon,Barrera,"Owens, Dunlap and Knight",qtaylor@wright-gonzalez.info,Marketing / AdTech,11-50,cold_call,qualified,2025-08-01,,budget_constraint
led_01350,,Alexandra,Fisher,"Jones, Schultz and Combs",victoria84@mosley-bradshaw.com,Fintech,51-200,linkedin,new,2025-11-21,,wrong_icp
led_01351,,Russell,Jarvis,Brown Ltd,deleonterri@harding.com,Logistics,500+,referral,new,2025-11-21,,duplicate
led_01352,usr_0027,Amanda,Robinson,Phillips Inc,adkinsbrian@woods.com,Real Estate Tech,201-500,cold_email,converted,2026-01-20,2026-02-11,
led_01353,,James,Gould,Washington-Anderson,carolwatts@page.com,Fintech,1-10,cold_email,qualified,2026-02-09,,chose_competitor
led_01354,usr_0034,Rebecca,Watts,Davis Labs,ccalderon@cook.com,Education Tech,1-10,cold_email,converted,2025-05-26,2025-06-21,
led_01355,,William,Ramsey,Stafford Ltd,ana80@aguilar-hooper.com,HR Tech,11-50,linkedin,new,2025-03-28,,wrong_icp
led_01356,usr_0422,Kelly,Wyatt,Cole Labs,lopezglenn@wilson.com,Healthcare Tech,51-200,cold_email,converted,2026-01-25,2026-03-25,
led_01357,usr_0102,Chad,Pierce,Hall Ltd,steve07@byrd-moore.info,Real Estate Tech,11-50,cold_call,converted,2025-05-19,2025-06-19,
led_01358,usr_0358,Autumn,Stewart,Hart Inc,mikayla56@reyes-washington.org,Healthcare Tech,11-50,cold_email,converted,2025-10-16,2025-12-15,
led_01359,usr_0244,Kylie,Riddle,Bryant AI,williamsonelizabeth@durham.net,Cybersecurity,500+,cold_call,converted,2025-09-02,2025-09-27,
led_01360,,Ryan,Jordan,Powell-Rodriguez,robintaylor@gonzales.com,Marketing / AdTech,51-200,linkedin,demo_booked,2025-04-07,,budget_constraint
led_01361,,Natasha,Sanchez,Miller-Monroe,rbutler@turner.biz,Real Estate Tech,51-200,linkedin,new,2026-01-03,,no_response
led_01362,,Cheryl,Hicks,"Ward, Nguyen and Davis",tuckerjennifer@harris-wolfe.net,SaaS / Software,11-50,paid_ad,demo_booked,2026-02-22,,budget_constraint
led_01363,,Jason,Higgins,Burnett Inc,thomasrebekah@wright-gonzales.com,Logistics,500+,cold_call,demo_booked,2025-07-07,,budget_constraint
led_01364,,David,Smith,Bell LLC,scott70@nielsen-farmer.org,HR Tech,11-50,inbound,qualified,2025-10-12,,budget_constraint
led_01365,usr_0382,Ronnie,Johnson,Clark-Ayala,tracygallagher@anderson.biz,Real Estate Tech,11-50,cold_email,converted,2026-01-28,2026-03-24,
led_01366,,Courtney,Russell,"Kemp, Mcguire and Benson",crystalmorris@andrews.biz,Cybersecurity,11-50,cold_email,qualified,2025-05-08,,no_response
led_01367,usr_0478,Lucas,Bush,Mclaughlin-Young,moniqueclark@conley.com,E-commerce,51-200,cold_call,converted,2025-11-11,2025-11-26,
led_01368,,Linda,Huffman,Gordon-Stewart,cassiemora@martin.com,Education Tech,11-50,cold_email,new,2026-02-28,,wrong_icp
led_01369,,Jim,Carlson,Jackson LLC,jose51@maxwell.com,Cybersecurity,51-200,cold_email,new,2025-07-28,,wrong_icp
led_01370,,Sheri,Norton,"Hayes, Cruz and Moore",judith39@sanchez.com,HR Tech,51-200,linkedin,qualified,2026-03-22,,budget_constraint
led_01371,,Andrew,Thompson,Nunez and Sons,ejohnson@hinton.com,Cybersecurity,1-10,linkedin,qualified,2025-11-21,,budget_constraint
led_01372,usr_0250,Anthony,Vaughn,Nelson-Glass,rachel90@mcfarland.com,Education Tech,11-50,linkedin,converted,2026-03-07,2026-04-18,
led_01373,,Paul,Burns,Smith LLC,floressara@page.info,Logistics,11-50,cold_call,demo_booked,2026-03-21,,chose_competitor
led_01374,usr_0353,Amy,Thompson,Barnes AI,parmstrong@evans-foster.com,Real Estate Tech,1-10,inbound,converted,2025-12-12,2026-01-01,
led_01375,,Marcus,Myers,Peterson Ltd,gilmoretiffany@martin-farmer.com,SaaS / Software,500+,linkedin,qualified,2025-04-02,,no_response
led_01376,usr_0209,Paul,Pratt,Mitchell-Brown,pearsonjesse@sharp.com,Marketing / AdTech,51-200,inbound,converted,2025-08-25,2025-08-28,
led_01377,usr_0269,Philip,Stevens,"Stone, Carpenter and Johnston",dbrooks@chapman.com,Fintech,11-50,paid_ad,converted,2025-11-06,2025-11-19,
led_01378,,Karina,Guzman,Ellis-Cantrell,csaunders@rogers-hayes.info,E-commerce,201-500,cold_call,new,2025-06-28,,no_response
led_01379,,Kara,Escobar,Roberts Ltd,nathangonzalez@hensley.org,Fintech,1-10,cold_email,new,2025-04-07,,duplicate
led_01380,usr_0160,Maria,Leon,"Guerra, Blake and Harrison",bullockandrew@conley.org,Education Tech,1-10,cold_email,converted,2025-11-01,2025-11-23,
led_01381,usr_0112,Christina,Mcknight,"Turner, Ortiz and Taylor",torrestravis@young.com,Logistics,51-200,cold_email,converted,2025-11-26,2025-12-19,
led_01382,,Melissa,Adams,Garcia LLC,boydsherry@valdez.info,Real Estate Tech,201-500,paid_ad,qualified,2025-09-29,,wrong_icp
led_01383,,Cynthia,Melendez,Griffin-Phillips,delacruztanner@horton.com,Education Tech,51-200,referral,qualified,2025-05-26,,chose_competitor
led_01384,,Michelle,Morgan,Williams LLC,hebertashley@dyer.com,Logistics,1-10,cold_email,demo_booked,2025-05-26,,not_ready
led_01385,,Elizabeth,Lewis,Harrell-Wolf,lolsen@payne.info,Marketing / AdTech,11-50,linkedin,qualified,2025-10-01,,no_response
led_01386,,Pamela,Turner,Ryan Ltd,johnsonsamantha@brown.com,HR Tech,500+,cold_email,demo_booked,2025-11-26,,chose_competitor
led_01387,,Cameron,Perez,"Boyd, Martinez and Lin",smann@baldwin.com,Cybersecurity,51-200,cold_email,new,2026-02-13,,wrong_icp
led_01388,,Jeremy,Dunn,Salinas and Sons,barbara37@brown.com,E-commerce,11-50,referral,demo_booked,2026-01-15,,chose_competitor
led_01389,usr_0458,David,Santos,Keller Analytics Inc,gary57@garza.com,Healthcare Tech,51-200,referral,converted,2025-07-12,2025-08-09,
led_01390,,Patricia,Hughes,Berg-Figueroa,kelly92@allen.info,Healthcare Tech,1-10,cold_call,new,2025-05-15,,duplicate
led_01391,,Andrew,Chan,Johnson PLC,christopherwillis@smith.info,HR Tech,11-50,linkedin,qualified,2025-09-20,,wrong_icp
led_01392,usr_0189,Linda,Scott,Thomas Inc,sonia96@estes.com,HR Tech,201-500,referral,converted,2026-02-15,2026-03-17,
led_01393,usr_0475,Brenda,Reynolds,Ali-Ellis,bmosley@wilson-jones.com,Logistics,500+,inbound,converted,2026-01-28,2026-02-08,
led_01394,,David,Hawkins,"Leach, Jackson and Sims",pmatthews@branch.com,Education Tech,1-10,linkedin,qualified,2026-01-03,,no_response
led_01395,,Christy,Sutton,"Parsons, Dean and Lambert",melissa03@fox.com,Real Estate Tech,11-50,cold_email,demo_booked,2026-01-08,,chose_competitor
led_01396,usr_0056,Joshua,Chavez,Medina Systems,tracynelson@johnson-rogers.biz,SaaS / Software,11-50,referral,converted,2025-06-27,2025-07-08,
led_01397,,Kevin,Pennington,Pierce Ltd,gerickson@lopez-gordon.com,SaaS / Software,201-500,cold_call,demo_booked,2025-10-10,,not_ready
led_01398,,Gerald,Bryant,Butler-Patton,wpeterson@white.com,Logistics,201-500,paid_ad,qualified,2026-01-03,,chose_competitor
led_01399,,Jimmy,Gould,"Hughes, Vaughn and Carr",kevin75@sheppard-carter.com,Real Estate Tech,201-500,referral,qualified,2025-05-15,,no_response
led_01400,,John,Harvey,"Johnson, Weiss and Pace",riosjuan@cain.net,HR Tech,1-10,cold_email,new,2026-04-07,,wrong_icp
led_01401,,Heidi,Acosta,Branch LLC,hopkinscharles@murphy.com,Marketing / AdTech,1-10,inbound,qualified,2026-03-15,,budget_constraint
led_01402,usr_0397,Teresa,Campbell,Banks-Robles,andersonjessica@garcia.info,HR Tech,51-200,cold_email,converted,2025-11-02,2025-12-15,
led_01403,usr_0468,Joel,Curry,Graham Works,bakernathan@johnson.org,Marketing / AdTech,51-200,linkedin,converted,2025-10-30,2025-11-19,
led_01404,,Troy,Conner,Watson Group,chadrichardson@savage.com,E-commerce,51-200,linkedin,qualified,2026-03-11,,chose_competitor
led_01405,,Stephanie,Pierce,"Singleton, Christian and Bennett",pfoster@bush.com,SaaS / Software,11-50,cold_call,new,2025-09-16,,duplicate
led_01406,usr_0249,Natalie,Roberts,Knight Tech,jacobsonsamantha@lewis.org,Real Estate Tech,11-50,linkedin,converted,2026-02-25,2026-04-01,
led_01407,usr_0259,Joel,Davidson,Snyder Digital Inc,jacksonjoshua@washington-jones.com,Logistics,500+,inbound,converted,2025-09-04,2025-09-14,
led_01408,,Deanna,Mendez,Taylor-Harris,gabriela30@lynch.com,Healthcare Tech,500+,cold_call,qualified,2025-08-31,,chose_competitor
led_01409,,Kayla,James,"Wolf, Romero and Oneill",ashley24@brown.com,HR Tech,11-50,referral,demo_booked,2026-01-18,,not_ready
led_01410,usr_0345,Jessica,Garcia,Phillips LLC,stephanie15@barron.com,E-commerce,11-50,linkedin,converted,2025-11-20,2025-12-12,
led_01411,,William,Ochoa,"Cook, Smith and Bryant",earl03@hooper.com,Logistics,201-500,linkedin,qualified,2026-01-26,,chose_competitor
led_01412,usr_0184,Brooke,Crawford,Martinez-Turner,shawgary@moore.org,SaaS / Software,51-200,inbound,converted,2025-11-23,2025-12-13,
led_01413,usr_0076,Julie,Hoffman,Vasquez-Ray,hernandezlisa@miller-wright.net,Healthcare Tech,51-200,inbound,converted,2026-04-01,2026-04-19,
led_01414,,Michael,Mccann,"Cox, Calderon and Schmidt",lrichardson@roy.net,Cybersecurity,1-10,paid_ad,demo_booked,2025-08-12,,budget_constraint
led_01415,,Stephanie,Russell,Hughes-Franco,campbellaaron@perry.com,E-commerce,11-50,paid_ad,new,2025-05-11,,duplicate
led_01416,,John,Jordan,Carr PLC,gatesdaniel@moore.net,Marketing / AdTech,11-50,cold_email,demo_booked,2025-07-15,,no_show
led_01417,usr_0122,Timothy,Maldonado,Henry Digital Ltd,fjones@franklin-jones.com,Healthcare Tech,51-200,linkedin,converted,2025-11-29,2026-01-02,
led_01418,usr_0026,Karen,Bautista,Baker-Bowers,smitchell@cowan.com,E-commerce,1-10,cold_email,converted,2025-06-14,2025-07-11,
led_01419,,Sharon,Rojas,"Salazar, Parsons and Morris",brian20@thompson.com,Real Estate Tech,1-10,cold_call,qualified,2025-10-07,,budget_constraint
led_01420,,Jeffrey,Carter,"Davis, Moore and Salazar",vpierce@smith.com,SaaS / Software,11-50,paid_ad,demo_booked,2025-06-07,,not_ready
led_01421,,Julie,Cohen,"Curry, Evans and Reynolds",icollins@morris-skinner.net,E-commerce,201-500,cold_email,demo_booked,2025-06-27,,no_show
led_01422,,Gary,Rivas,Yang-Larson,jessica74@jackson.com,Real Estate Tech,11-50,linkedin,demo_booked,2025-06-03,,not_ready
led_01423,,Ann,Henry,Blair Inc,fsoto@castro.net,Real Estate Tech,11-50,linkedin,demo_booked,2026-03-05,,not_ready
led_01424,,Shannon,Gonzalez,Wilson-Faulkner,josephmiller@flores.net,E-commerce,500+,referral,qualified,2025-05-01,,wrong_icp
led_01425,usr_0466,David,Malone,Fitzgerald Ventures Group,adkinssean@avery.com,Cybersecurity,11-50,cold_email,converted,2025-07-20,2025-08-23,
led_01426,,Amy,Olson,Henry Group,vincenthernandez@hayes.biz,Real Estate Tech,51-200,paid_ad,demo_booked,2025-05-15,,no_show
led_01427,,Jacqueline,Dixon,"Hill, Barron and Fuller",istevens@christensen-stone.com,Real Estate Tech,201-500,paid_ad,qualified,2025-08-23,,no_response
led_01428,,Tracie,Hernandez,"Hawkins, Tran and Sims",jadethompson@kline-levy.com,Real Estate Tech,11-50,inbound,qualified,2025-11-08,,chose_competitor
led_01429,,John,Carr,Williams Group,georgevictoria@ayala.com,HR Tech,1-10,linkedin,demo_booked,2025-12-15,,chose_competitor
led_01430,,Angela,Brown,Hernandez Group,darrellmunoz@russell.com,SaaS / Software,500+,linkedin,demo_booked,2025-08-09,,chose_competitor
led_01431,,Gina,Guerra,King-Craig,michael77@morris.com,Healthcare Tech,11-50,linkedin,qualified,2026-03-01,,chose_competitor
led_01432,usr_0407,Brenda,Perez,Wilson Labs,aaronkelly@brandt.com,HR Tech,11-50,cold_email,converted,2025-08-07,2025-09-16,
led_01433,usr_0262,Stacey,Johnson,Mendoza AI,tamaranovak@navarro-chen.org,Education Tech,201-500,cold_call,converted,2025-08-01,2025-08-11,
led_01434,usr_0151,Cheryl,Coleman,Meza Digital Inc,ilee@jones.net,HR Tech,11-50,inbound,converted,2025-07-26,2025-08-16,
led_01435,,Tim,Clark,Mora-Morris,qgraham@baxter-kent.com,E-commerce,201-500,referral,qualified,2026-02-06,,chose_competitor
led_01436,,Matthew,Li,"Walters, Perry and Anthony",james77@salinas.com,SaaS / Software,1-10,paid_ad,demo_booked,2025-04-28,,not_ready
led_01437,,Tiffany,Ellis,"Acosta, Johnson and Boyd",yevans@nicholson.com,Cybersecurity,11-50,inbound,qualified,2026-01-01,,wrong_icp
led_01438,,Juan,Lang,"Dickerson, Nunez and Williams",galexander@morrison.com,Logistics,1-10,inbound,new,2025-07-30,,duplicate
led_01439,,Jennifer,Vaughan,"Benson, Williamson and Nelson",rowekaylee@hamilton-lowe.com,SaaS / Software,11-50,linkedin,new,2026-01-25,,wrong_icp
led_01440,,Kevin,Torres,"Combs, Alexander and Moreno",qroberts@obrien.org,Fintech,11-50,cold_email,qualified,2025-07-20,,budget_constraint
led_01441,,Jennifer,Banks,"Beard, Martinez and Walker",patricklewis@mathews-young.net,SaaS / Software,11-50,cold_email,demo_booked,2025-07-20,,chose_competitor
led_01442,usr_0116,Kristen,Lewis,Davis Analytics Inc,darleneharper@williams.com,HR Tech,1-10,cold_email,converted,2025-08-13,2025-10-06,
led_01443,usr_0467,Wesley,Callahan,"Mendez, Cohen and Williams",aoconnell@morrow.org,Real Estate Tech,11-50,inbound,converted,2026-01-29,2026-02-12,
led_01444,usr_0226,Christy,Long,Nunez Labs,opatel@murray.com,Education Tech,11-50,linkedin,converted,2025-12-08,2026-01-18,
led_01445,,Kim,Orozco,Marshall Group,april12@sullivan.com,E-commerce,1-10,referral,demo_booked,2026-04-14,,chose_competitor
led_01446,usr_0012,Amanda,Harris,Carlson Solutions Group,djames@king.com,Fintech,51-200,cold_email,converted,2026-01-06,2026-02-09,
led_01447,,John,Parks,"Davis, Bryant and May",thomasbrandy@graves.com,E-commerce,11-50,linkedin,qualified,2025-05-18,,wrong_icp
led_01448,,Ann,Hawkins,Simon-Williams,steven64@daniels-cox.com,Fintech,51-200,cold_call,new,2025-11-25,,no_response
led_01449,,Stephanie,Vazquez,Gibson-Willis,jamestamara@hall.com,Fintech,1-10,cold_email,qualified,2026-04-13,,chose_competitor
led_01450,,Theodore,Valdez,"Le, Garrison and Davis",vsoto@reese.org,Cybersecurity,11-50,linkedin,qualified,2025-07-22,,budget_constraint
led_01451,,Mark,Padilla,Pineda Group,joseph88@clark.com,Cybersecurity,11-50,inbound,demo_booked,2025-05-03,,budget_constraint
led_01452,usr_0243,Kyle,Rice,Landry IO,duranrobert@hall.net,Real Estate Tech,11-50,referral,converted,2025-05-25,2025-06-24,
led_01453,,Karen,Moore,"Brown, Hamilton and Shelton",justintownsend@ruiz.com,SaaS / Software,500+,cold_email,new,2026-01-24,,wrong_icp
led_01454,,Juan,Strickland,Thomas LLC,bobby13@patel.com,Real Estate Tech,51-200,cold_email,new,2025-08-25,,wrong_icp
led_01455,usr_0392,Sheryl,Nguyen,Williams Works,slozano@rivera-smith.com,Real Estate Tech,11-50,cold_call,converted,2025-05-07,2025-05-19,
led_01456,,Katelyn,Walsh,Shelton LLC,brandi62@lopez.org,Marketing / AdTech,1-10,paid_ad,demo_booked,2026-03-12,,chose_competitor
led_01457,,Christopher,Smith,Solis-Mills,melvinproctor@james.com,Healthcare Tech,51-200,cold_call,qualified,2026-02-12,,wrong_icp
led_01458,,Mikayla,Lopez,"Johnson, White and Taylor",brianrodriguez@lang-yang.org,HR Tech,11-50,cold_email,qualified,2026-01-15,,wrong_icp
led_01459,,Kristina,Rush,"Ortiz, Yang and Martin",amandatanner@wheeler.com,E-commerce,1-10,linkedin,new,2025-12-23,,wrong_icp
led_01460,,Aaron,Hatfield,Perez-Meza,andrewsherman@bennett-guerra.net,SaaS / Software,1-10,linkedin,qualified,2025-08-26,,budget_constraint
led_01461,usr_0211,Lisa,Flowers,Smith PLC,hebertmatthew@hays-daniels.info,Real Estate Tech,11-50,cold_email,converted,2025-08-03,2025-09-23,
led_01462,,Jack,Jones,Villanueva Ltd,romerojorge@young.org,Logistics,1-10,linkedin,demo_booked,2025-04-28,,no_show
led_01463,,Ryan,Williams,Le LLC,downspatricia@davis-acevedo.com,Fintech,11-50,inbound,demo_booked,2026-04-13,,chose_competitor
led_01464,usr_0075,Miranda,Gray,Harrison Ventures Group,dpeterson@everett-woods.com,Real Estate Tech,11-50,cold_email,converted,2026-02-13,2026-03-26,
led_01465,usr_0500,Courtney,Reid,"Hall, Smith and Brooks",bkhan@wright-espinoza.biz,Healthcare Tech,11-50,inbound,converted,2026-01-18,2026-01-27,
